1.8110e+07 1.05e-23 1.06e-23 1.14e-23 1.98e-23 2.87e-23
1.7930e+07 1.04e-23 1.05e-23 1.14e-23 1.99e-23 2.90e-23
1.7750e+07 1.04e-23 1.05e-23 1.14e-23 2.00e-23 2.92e-23
1.7580e+07 1.04e-23 1.04e-23 1.13e-23 2.01e-23 2.94e-23
1.7400e+07 1.03e-23 1.04e-23 1.13e-23 2.02e-23 2.96e-23
1.7220e+07 1.03e-23 1.04e-23 1.13e-23 2.03e-23 2.98e-23
1.7050e+07 1.02e-23 1.03e-23 1.12e-23 2.04e-23 3.00e-23
1.6880e+07 1.02e-23 1.03e-23 1.12e-23 2.04e-23 3.03e-23
1.6710e+07 1.01e-23 1.02e-23 1.12e-23 2.05e-23 3.05e-23
1.6550e+07 1.01e-23 1.02e-23 1.11e-23 2.06e-23 3.07e-23
1.6380e+07 1.00e-23 1.01e-23 1.11e-23 2.07e-23 3.09e-23
1.6220e+07 1.00e-23 1.01e-23 1.11e-23 2.08e-23 3.11e-23
1.6060e+07 9.96e-24 1.01e-23 1.10e-23 2.09e-23 3.13e-23
1.5890e+07 9.92e-24 1.00e-23 1.10e-23 2.09e-23 3.15e-23
1.5740e+07 9.87e-24 9.98e-24 1.10e-23 2.10e-23 3.17e-23
1.5580e+07 9.83e-24 9.93e-24 1.10e-23 2.11e-23 3.19e-23
1.5420e+07 9.79e-24 9.89e-24 1.09e-23 2.12e-23 3.21e-23
1.5270e+07 9.75e-24 9.86e-24 1.09e-23 2.13e-23 3.23e-23
1.5120e+07 9.71e-24 9.81e-24 1.09e-23 2.14e-23 3.25e-23
1.4960e+07 9.67e-24 9.77e-24 1.08e-23 2.14e-23 3.26e-23
1.4810e+07 9.63e-24 9.73e-24 1.08e-23 2.15e-23 3.28e-23
1.4670e+07 9.58e-24 9.69e-24 1.08e-23 2.16e-23 3.31e-23
1.4520e+07 9.54e-24 9.65e-24 1.07e-23 2.16e-23 3.32e-23
1.4370e+07 9.50e-24 9.61e-24 1.07e-23 2.17e-23 3.34e-23
1.4230e+07 9.45e-24 9.57e-24 1.07e-23 2.18e-23 3.35e-23
1.4090e+07 9.41e-24 9.53e-24 1.07e-23 2.18e-23 3.37e-23
1.3950e+07 9.38e-24 9.49e-24 1.06e-23 2.19e-23 3.38e-23
1.3810e+07 9.33e-24 9.45e-24 1.06e-23 2.19e-23 3.40e-23
1.3670e+07 9.29e-24 9.41e-24 1.06e-23 2.20e-23 3.41e-23
1.3530e+07 9.26e-24 9.37e-24 1.05e-23 2.20e-23 3.42e-23
1.3400e+07 9.21e-24 9.33e-24 1.05e-23 2.20e-23 3.43e-23
1.3260e+07 9.17e-24 9.29e-24 1.05e-23 2.21e-23 3.45e-23
1.3130e+07 9.14e-24 9.25e-24 1.04e-23 2.21e-23 3.46e-23
1.3000e+07 9.09e-24 9.21e-24 1.04e-23 2.21e-23 3.47e-23
1.2870e+07 9.05e-24 9.17e-24 1.04e-23 2.22e-23 3.48e-23
1.2740e+07 9.02e-24 9.14e-24 1.03e-23 2.22e-23 3.49e-23
1.2610e+07 8.97e-24 9.09e-24 1.03e-23 2.22e-23 3.49e-23
1.2490e+07 8.93e-24 9.05e-24 1.03e-23 2.23e-23 3.50e-23
1.2360e+07 8.90e-24 9.02e-24 1.02e-23 2.23e-23 3.51e-23
1.2240e+07 8.85e-24 8.98e-24 1.02e-23 2.23e-23 3.52e-23
1.2120e+07 8.82e-24 8.94e-24 1.02e-23 2.23e-23 3.52e-23
1.2000e+07 8.78e-24 8.91e-24 1.01e-23 2.23e-23 3.53e-23
1.1880e+07 8.74e-24 8.86e-24 1.01e-23 2.23e-23 3.54e-23
1.1760e+07 8.70e-24 8.83e-24 1.01e-23 2.23e-23 3.54e-23
1.1640e+07 8.67e-24 8.79e-24 1.00e-23 2.23e-23 3.55e-23
1.1520e+07 8.63e-24 8.75e-24 9.99e-24 2.23e-23 3.55e-23
1.1410e+07 8.59e-24 8.72e-24 9.96e-24 2.24e-23 3.56e-23
1.1290e+07 8.55e-24 8.67e-24 9.92e-24 2.24e-23 3.56e-23
1.1180e+07 8.51e-24 8.64e-24 9.89e-24 2.24e-23 3.57e-23
1.1070e+07 8.48e-24 8.61e-24 9.86e-24 2.24e-23 3.58e-23
1.0960e+07 8.44e-24 8.57e-24 9.83e-24 2.24e-23 3.58e-23
1.0850e+07 8.40e-24 8.53e-24 9.79e-24 2.24e-23 3.58e-23
1.0740e+07 8.37e-24 8.49e-24 9.76e-24 2.24e-23 3.59e-23
1.0630e+07 8.33e-24 8.46e-24 9.73e-24 2.24e-23 3.59e-23
1.0530e+07 8.29e-24 8.42e-24 9.69e-24 2.24e-23 3.59e-23
1.0420e+07 8.26e-24 8.38e-24 9.66e-24 2.24e-23 3.60e-23
1.0320e+07 8.22e-24 8.35e-24 9.63e-24 2.24e-23 3.60e-23
1.0210e+07 8.18e-24 8.31e-24 9.60e-24 2.24e-23 3.61e-23
1.0110e+07 8.15e-24 8.28e-24 9.56e-24 2.24e-23 3.61e-23
1.0010e+07 8.11e-24 8.24e-24 9.54e-24 2.24e-23 3.62e-23
9.9100e+06 8.08e-24 8.21e-24 9.51e-24 2.24e-23 3.62e-23
9.8110e+06 8.05e-24 8.18e-24 9.48e-24 2.25e-23 3.63e-23
9.7130e+06 8.02e-24 8.15e-24 9.45e-24 2.25e-23 3.64e-23
9.6160e+06 7.98e-24 8.12e-24 9.43e-24 2.25e-23 3.65e-23
9.5200e+06 7.95e-24 8.08e-24 9.40e-24 2.25e-23 3.66e-23
9.4250e+06 7.92e-24 8.05e-24 9.38e-24 2.26e-23 3.67e-23
9.3300e+06 7.89e-24 8.02e-24 9.35e-24 2.26e-23 3.67e-23
9.2370e+06 7.86e-24 7.99e-24 9.33e-24 2.26e-23 3.69e-23
9.1450e+06 7.83e-24 7.96e-24 9.31e-24 2.27e-23 3.70e-23
9.0530e+06 7.80e-24 7.93e-24 9.28e-24 2.27e-23 3.71e-23
8.9630e+06 7.77e-24 7.90e-24 9.26e-24 2.28e-23 3.72e-23
8.8730e+06 7.74e-24 7.87e-24 9.23e-24 2.28e-23 3.73e-23
8.7840e+06 7.70e-24 7.84e-24 9.21e-24 2.28e-23 3.74e-23
8.6970e+06 7.67e-24 7.81e-24 9.19e-24 2.29e-23 3.75e-23
8.6100e+06 7.64e-24 7.78e-24 9.16e-24 2.29e-23 3.77e-23
8.5240e+06 7.61e-24 7.75e-24 9.15e-24 2.30e-23 3.78e-23
8.4380e+06 7.58e-24 7.72e-24 9.12e-24 2.30e-23 3.79e-23
8.3540e+06 7.55e-24 7.69e-24 9.10e-24 2.31e-23 3.81e-23
8.2700e+06 7.52e-24 7.67e-24 9.08e-24 2.31e-23 3.82e-23
8.1880e+06 7.49e-24 7.64e-24 9.06e-24 2.32e-23 3.83e-23
8.1060e+06 7.46e-24 7.61e-24 9.03e-24 2.33e-23 3.85e-23
8.0250e+06 7.43e-24 7.58e-24 9.02e-24 2.33e-23 3.87e-23
7.9440e+06 7.41e-24 7.55e-24 9.00e-24 2.34e-23 3.88e-23
7.8650e+06 7.38e-24 7.52e-24 8.98e-24 2.35e-23 3.90e-23
7.7860e+06 7.35e-24 7.49e-24 8.96e-24 2.36e-23 3.92e-23
7.7090e+06 7.32e-24 7.47e-24 8.94e-24 2.36e-23 3.93e-23
7.6320e+06 7.29e-24 7.44e-24 8.92e-24 2.37e-23 3.95e-23
7.5550e+06 7.26e-24 7.41e-24 8.91e-24 2.38e-23 3.97e-23
7.4800e+06 7.23e-24 7.38e-24 8.89e-24 2.39e-23 4.03e-23
7.4050e+06 7.20e-24 7.36e-24 8.87e-24 2.39e-23 4.01e-23
7.3310e+06 7.18e-24 7.33e-24 8.85e-24 2.40e-23 4.03e-23
7.2580e+06 7.15e-24 7.30e-24 8.84e-24 2.41e-23 4.05e-23
7.1850e+06 7.12e-24 7.27e-24 8.82e-24 2.42e-23 4.07e-23
7.1130e+06 7.09e-24 7.25e-24 8.80e-24 2.43e-23 4.09e-23
7.0420e+06 7.06e-24 7.22e-24 8.79e-24 2.44e-23 4.11e-23
6.9720e+06 7.04e-24 7.19e-24 8.78e-24 2.45e-23 4.14e-23
6.9020e+06 7.01e-24 7.17e-24 8.76e-24 2.46e-23 4.16e-23
6.8330e+06 6.98e-24 7.14e-24 8.75e-24 2.48e-23 4.19e-23
6.7640e+06 6.95e-24 7.12e-24 8.73e-24 2.49e-23 4.21e-23
6.6970e+06 6.93e-24 7.09e-24 8.72e-24 2.50e-23 4.23e-23
6.6300e+06 6.90e-24 7.06e-24 8.71e-24 2.51e-23 4.26e-23
6.5640e+06 6.87e-24 7.04e-24 8.70e-24 2.52e-23 4.29e-23
6.4980e+06 6.85e-24 7.01e-24 8.68e-24 2.53e-23 4.31e-23
6.4330e+06 6.82e-24 6.99e-24 8.67e-24 2.55e-23 4.34e-23
6.3690e+06 6.79e-24 6.96e-24 8.66e-24 2.55e-23 4.36e-23
6.3050e+06 6.77e-24 6.94e-24 8.65e-24 2.57e-23 4.40e-23
6.2420e+06 6.74e-24 6.91e-24 8.64e-24 2.58e-23 4.42e-23
6.1790e+06 6.71e-24 6.89e-24 8.63e-24 2.60e-23 4.45e-23
6.1180e+06 6.69e-24 6.86e-24 8.61e-24 2.61e-23 4.47e-23
6.0560e+06 6.66e-24 6.84e-24 8.61e-24 2.62e-23 4.51e-23
5.9960e+06 6.64e-24 6.81e-24 8.60e-24 2.64e-23 4.54e-23
5.9360e+06 6.61e-24 6.79e-24 8.59e-24 2.65e-23 4.56e-23
5.8770e+06 6.58e-24 6.77e-24 8.58e-24 2.67e-23 4.60e-23
5.8180e+06 6.56e-24 6.74e-24 8.57e-24 2.68e-23 4.63e-23
5.7600e+06 6.53e-24 6.72e-24 8.56e-24 2.69e-23 4.65e-23
5.7020e+06 6.51e-24 6.69e-24 8.55e-24 2.71e-23 4.69e-23
5.6450e+06 6.48e-24 6.67e-24 8.55e-24 2.72e-23 4.72e-23
5.5890e+06 6.46e-24 6.65e-24 8.55e-24 2.74e-23 4.81e-23
5.5330e+06 6.44e-24 6.63e-24 8.54e-24 2.76e-23 4.80e-23
5.4770e+06 6.41e-24 6.61e-24 8.54e-24 2.77e-23 4.82e-23
5.4230e+06 6.39e-24 6.59e-24 8.53e-24 2.79e-23 4.86e-23
5.3680e+06 6.37e-24 6.57e-24 8.53e-24 2.80e-23 4.89e-23
5.3150e+06 6.35e-24 6.55e-24 8.53e-24 2.82e-23 4.93e-23
5.2620e+06 6.33e-24 6.53e-24 8.52e-24 2.83e-23 4.95e-23
5.2090e+06 6.31e-24 6.51e-24 8.52e-24 2.85e-23 4.99e-23
5.1570e+06 6.29e-24 6.49e-24 8.52e-24 2.87e-23 5.03e-23
5.1050e+06 6.26e-24 6.47e-24 8.52e-24 2.89e-23 5.06e-23
5.0540e+06 6.24e-24 6.45e-24 8.52e-24 2.91e-23 5.10e-23
5.0040e+06 6.22e-24 6.43e-24 8.50e-24 2.91e-23 5.11e-23
4.9540e+06 6.20e-24 6.41e-24 8.50e-24 2.93e-23 5.15e-23
4.9040e+06 6.18e-24 6.39e-24 8.50e-24 2.95e-23 5.19e-23
4.8550e+06 6.16e-24 6.37e-24 8.50e-24 2.97e-23 5.23e-23
4.8060e+06 6.14e-24 6.35e-24 8.50e-24 2.99e-23 5.27e-23
4.7580e+06 6.12e-24 6.34e-24 8.50e-24 3.00e-23 5.30e-23
4.7110e+06 6.10e-24 6.32e-24 8.50e-24 3.02e-23 5.34e-23
4.6640e+06 6.08e-24 6.30e-24 8.50e-24 3.04e-23 5.38e-23
4.6170e+06 6.06e-24 6.28e-24 8.50e-24 3.06e-23 5.43e-23
4.5710e+06 6.04e-24 6.26e-24 8.50e-24 3.07e-23 5.45e-23
4.5250e+06 6.02e-24 6.24e-24 8.50e-24 3.10e-23 5.50e-23
4.4800e+06 6.00e-24 6.23e-24 8.50e-24 3.11e-23 5.53e-23
4.4350e+06 5.98e-24 6.21e-24 8.50e-24 3.13e-23 5.57e-23
4.3910e+06 5.96e-24 6.19e-24 8.51e-24 3.16e-23 5.63e-23
4.3470e+06 5.94e-24 6.17e-24 8.51e-24 3.17e-23 5.66e-23
4.3030e+06 5.92e-24 6.16e-24 8.51e-24 3.20e-23 5.70e-23
4.2600e+06 5.90e-24 6.14e-24 8.52e-24 3.22e-23 5.76e-23
